"typ";"quelle_url";"linktext";"ziel";"art"
"seiten";"https://www.deinbier-allgaeu.de/veranstaltungen/schlagwoerter/";"Seminar";"https://www.deinbier-allgaeu.de/events/tags/seminar/";"intern"
"seiten";"https://www.deinbier-allgaeu.de/veranstaltungen/schlagwoerter/";"Spaß";"https://www.deinbier-allgaeu.de/events/tags/spass/";"intern"
"seiten";"https://www.deinbier-allgaeu.de/veranstaltungen/schlagwoerter/";"Veranstaltung";"https://www.deinbier-allgaeu.de/events/tags/veranstaltung/";"intern"
"seiten";"https://www.deinbier-allgaeu.de/veranstaltungen/schlagwoerter/";"Weitere Informationen";"https://www.deinbier-allgaeu.de/events/tags/bier/";"intern"
"seiten";"https://www.deinbier-allgaeu.de/veranstaltungen/schlagwoerter/";"Weitere Informationen";"https://www.deinbier-allgaeu.de/events/tags/brauseminar/";"intern"
"seiten";"https://www.deinbier-allgaeu.de/veranstaltungen/schlagwoerter/";"Weitere Informationen";"https://www.deinbier-allgaeu.de/events/tags/freunde/";"intern"
"seiten";"https://www.deinbier-allgaeu.de/veranstaltungen/schlagwoerter/";"Weitere Informationen";"https://www.deinbier-allgaeu.de/events/tags/herbstmarkt/";"intern"
"seiten";"https://www.deinbier-allgaeu.de/veranstaltungen/schlagwoerter/";"Weitere Informationen";"https://www.deinbier-allgaeu.de/events/tags/seminar/";"intern"
"seiten";"https://www.deinbier-allgaeu.de/veranstaltungen/schlagwoerter/";"Weitere Informationen";"https://www.deinbier-allgaeu.de/events/tags/spass/";"intern"
"seiten";"https://www.deinbier-allgaeu.de/veranstaltungen/schlagwoerter/";"Weitere Informationen";"https://www.deinbier-allgaeu.de/events/tags/veranstaltung/";"intern"
"termine";"https://www.deinbier-allgaeu.de/terminkalender/adventsmarkt-st-severin/";"Abtei St. Severin";"https://www.deinbier-allgaeu.de/locations/abtei-st-severin/";"intern"
"termine";"https://www.deinbier-allgaeu.de/terminkalender/adventsmarkt-st-severin/";"Brauseminar";"https://www.deinbier-allgaeu.de/events/tags/brauseminar/";"intern"
"termine";"https://www.deinbier-allgaeu.de/terminkalender/adventsmarkt-st-severin/";"Google Kalender";"https://www.google.com/calendar/event?action=TEMPLATE&#038;text=Adventsmarkt+St.+Severin&#038;dates=20221119T093000/20221120T180000&#038;details=Die+Vorweihnachtszeit+in+der+Abtei+St.+Severin+beginnt+mit+dem+Adventsmarkt.dieser+findtet+am+19.11.2022+bis+20.11.2022+statt%26nbsp%3B&#038;location=Eichwald+5%2C+Kaufbeuren%2C+Bayern%2C+87600%2C+Deutschland&#038;trp=false&#038;sprop=https%3A%2F%2Fwww.deinbier-allgaeu.de%2Fterminkalender%2Fadventsmarkt-st-severin%2F&#038;sprop=name:Dein+Bier&#038;ctz=Europe%2FBerlin";"intern"
"termine";"https://www.deinbier-allgaeu.de/terminkalender/adventsmarkt-st-severin/";"iCalendar";"webcal://www.deinbier-allgaeu.de/terminkalender/adventsmarkt-st-severin/ical/";"intern"
"termine";"https://www.deinbier-allgaeu.de/terminkalender/adventsmarkt-st-severin/";"ICS herunterladen";"https://www.deinbier-allgaeu.de/terminkalender/adventsmarkt-st-severin/ical/";"intern"
"termine";"https://www.deinbier-allgaeu.de/terminkalender/adventsmarkt-st-severin/";"Markt";"https://www.deinbier-allgaeu.de/events/categories/markt/";"intern"
"termine";"https://www.deinbier-allgaeu.de/terminkalender/adventsmarkt-st-severin/";"Office 365";"https://outlook.office.com/calendar/0/deeplink/compose?allday=false&#038;body=Die+Vorweihnachtszeit+in+der+Abtei+St.+Severin+beginnt+mit+dem+Adventsmarkt.dieser+findtet+am+19.11.2022+bis+20.11.2022+statt%26nbsp%3B&#038;location=Eichwald+5%2C+Kaufbeuren%2C+Bayern%2C+87600%2C+Deutschland&#038;path=/calendar/action/compose&#038;rru=addevent&#038;startdt=2022-11-19T09%3A30%3A00%2B01%3A00&#038;enddt=2022-11-20T18%3A00%3A00%2B01%3A00&#038;subject=Adventsmarkt+St.+Severin";"extern"
"termine";"https://www.deinbier-allgaeu.de/terminkalender/adventsmarkt-st-severin/";"Outlook Live";"https://outlook.live.com/calendar/0/deeplink/compose?allday=false&#038;body=Die+Vorweihnachtszeit+in+der+Abtei+St.+Severin+beginnt+mit+dem+Adventsmarkt.dieser+findtet+am+19.11.2022+bis+20.11.2022+statt%26nbsp%3B&#038;location=Eichwald+5%2C+Kaufbeuren%2C+Bayern%2C+87600%2C+Deutschland&#038;path=/calendar/action/compose&#038;rru=addevent&#038;startdt=2022-11-19T09%3A30%3A00%2B01%3A00&#038;enddt=2022-11-20T18%3A00%3A00%2B01%3A00&#038;subject=Adventsmarkt+St.+Severin";"extern"
"termine";"https://www.deinbier-allgaeu.de/terminkalender/biergarten-2/";"Biergarten";"https://www.deinbier-allgaeu.de/events/categories/biergarten/";"intern"
"termine";"https://www.deinbier-allgaeu.de/terminkalender/biergarten-2/";"DEIN BIER";"https://www.deinbier-allgaeu.de/locations/dein-bier/";"intern"
"termine";"https://www.deinbier-allgaeu.de/terminkalender/biergarten-2/";"Google Kalender";"https://www.google.com/calendar/event?action=TEMPLATE&#038;text=Biergarten&#038;dates=20250628T160000/20250628T220000&#038;details=&#038;location=Hausen+3%2C+Mauerstetten%2C+Deutschland%2C+87665%2C+Bayern%2C+Deutschland&#038;trp=false&#038;sprop=https%3A%2F%2Fwww.deinbier-allgaeu.de%2Fterminkalender%2Fbiergarten-2%2F&#038;sprop=name:Dein+Bier&#038;ctz=Europe%2FBerlin";"intern"
"termine";"https://www.deinbier-allgaeu.de/terminkalender/biergarten-2/";"iCalendar";"webcal://www.deinbier-allgaeu.de/terminkalender/biergarten-2/ical/";"intern"
"termine";"https://www.deinbier-allgaeu.de/terminkalender/biergarten-2/";"ICS herunterladen";"https://www.deinbier-allgaeu.de/terminkalender/biergarten-2/ical/";"intern"
"termine";"https://www.deinbier-allgaeu.de/terminkalender/biergarten-2/";"Office 365";"https://outlook.office.com/calendar/0/deeplink/compose?allday=false&#038;body=&#038;location=Hausen+3%2C+Mauerstetten%2C+Deutschland%2C+87665%2C+Bayern%2C+Deutschland&#038;path=/calendar/action/compose&#038;rru=addevent&#038;startdt=2025-06-28T16%3A00%3A00%2B02%3A00&#038;enddt=2025-06-28T22%3A00%3A00%2B02%3A00&#038;subject=Biergarten";"extern"
"termine";"https://www.deinbier-allgaeu.de/terminkalender/biergarten-2/";"Outlook Live";"https://outlook.live.com/calendar/0/deeplink/compose?allday=false&#038;body=&#038;location=Hausen+3%2C+Mauerstetten%2C+Deutschland%2C+87665%2C+Bayern%2C+Deutschland&#038;path=/calendar/action/compose&#038;rru=addevent&#038;startdt=2025-06-28T16%3A00%3A00%2B02%3A00&#038;enddt=2025-06-28T22%3A00%3A00%2B02%3A00&#038;subject=Biergarten";"extern"
"termine";"https://www.deinbier-allgaeu.de/terminkalender/biergarten-im-brauereihof/";"Biergarten";"https://www.deinbier-allgaeu.de/events/categories/biergarten/";"intern"
"termine";"https://www.deinbier-allgaeu.de/terminkalender/biergarten-im-brauereihof/";"DEIN BIER";"https://www.deinbier-allgaeu.de/locations/dein-bier/";"intern"
"termine";"https://www.deinbier-allgaeu.de/terminkalender/biergarten-im-brauereihof/";"Google Kalender";"https://www.google.com/calendar/event?action=TEMPLATE&#038;text=Biergarten+im+Brauereihof&#038;dates=20230819T160000/20230819T220000&#038;details=Biergarten+nach+alter+Brauer+Sitte.Wir+stellen+die+Getr%C3%A4nke%2C+Ihr+bringt+Euer+Essen+selber+mit.Ein+Grill+wird+von+uns+gestellt.Nehmt+Euch+ein+paar+Stunden+Auszeit+und+genie%C3%9Ft+den+Tag+bei+wundersch%C3%B6nen+Ambiente.Schnappt+Euch+Eure+Freunde+und+dann+ab+nach+Hausen.&#038;location=Hausen+3%2C+Mauerstetten%2C+Deutschland%2C+87665%2C+Bayern%2C+Deutschland&#038;trp=false&#038;sprop=https%3A%2F%2Fwww.deinbier-allgaeu.de%2Fterminkalender%2Fbiergarten-im-brauereihof%2F&#038;sprop=name:Dein+Bier&#038;ctz=Europe%2FBerlin";"intern"
"termine";"https://www.deinbier-allgaeu.de/terminkalender/biergarten-im-brauereihof/";"iCalendar";"webcal://www.deinbier-allgaeu.de/terminkalender/biergarten-im-brauereihof/ical/";"intern"
"termine";"https://www.deinbier-allgaeu.de/terminkalender/biergarten-im-brauereihof/";"ICS herunterladen";"https://www.deinbier-allgaeu.de/terminkalender/biergarten-im-brauereihof/ical/";"intern"
"termine";"https://www.deinbier-allgaeu.de/terminkalender/biergarten-im-brauereihof/";"Office 365";"https://outlook.office.com/calendar/0/deeplink/compose?allday=false&#038;body=Biergarten+nach+alter+Brauer+Sitte.Wir+stellen+die+Getr%C3%A4nke%2C+Ihr+bringt+Euer+Essen+selber+mit.Ein+Grill+wird+von+uns+gestellt.Nehmt+Euch+ein+paar+Stunden+Auszeit+und+genie%C3%9Ft+den+Tag+bei+wundersch%C3%B6nen+Ambiente.Schnappt+Euch+Eure+Freunde+und+dann+ab+nach+Hausen.&#038;location=Hausen+3%2C+Mauerstetten%2C+Deutschland%2C+87665%2C+Bayern%2C+Deutschland&#038;path=/calendar/action/compose&#038;rru=addevent&#038;startdt=2023-08-19T16%3A00%3A00%2B02%3A00&#038;enddt=2023-08-19T22%3A00%3A00%2B02%3A00&#038;subject=Biergarten+im+Brauereihof";"extern"
"termine";"https://www.deinbier-allgaeu.de/terminkalender/biergarten-im-brauereihof/";"Outlook Live";"https://outlook.live.com/calendar/0/deeplink/compose?allday=false&#038;body=Biergarten+nach+alter+Brauer+Sitte.Wir+stellen+die+Getr%C3%A4nke%2C+Ihr+bringt+Euer+Essen+selber+mit.Ein+Grill+wird+von+uns+gestellt.Nehmt+Euch+ein+paar+Stunden+Auszeit+und+genie%C3%9Ft+den+Tag+bei+wundersch%C3%B6nen+Ambiente.Schnappt+Euch+Eure+Freunde+und+dann+ab+nach+Hausen.&#038;location=Hausen+3%2C+Mauerstetten%2C+Deutschland%2C+87665%2C+Bayern%2C+Deutschland&#038;path=/calendar/action/compose&#038;rru=addevent&#038;startdt=2023-08-19T16%3A00%3A00%2B02%3A00&#038;enddt=2023-08-19T22%3A00%3A00%2B02%3A00&#038;subject=Biergarten+im+Brauereihof";"extern"
"termine";"https://www.deinbier-allgaeu.de/terminkalender/biergarten/";"Biergarten";"https://www.deinbier-allgaeu.de/events/categories/biergarten/";"intern"
"termine";"https://www.deinbier-allgaeu.de/terminkalender/biergarten/";"DEIN BIER";"https://www.deinbier-allgaeu.de/locations/dein-bier/";"intern"
"termine";"https://www.deinbier-allgaeu.de/terminkalender/biergarten/";"Google Kalender";"https://www.google.com/calendar/event?action=TEMPLATE&#038;text=Biergarten&#038;dates=20230729T160000/20230729T220000&#038;details=Biergarten%2C+so+wie+er+fr%C3%BCher+war.+Wir+stellen+die+Getr%C3%A4nke+Ihr+bringt+Euer+Essen+selber+mit%21Ein+Grill+wird+von+uns+gestellt.Wir+freuen+uns+auf+Euer+kommen%21+Packt+die+Picknicksachen+ein+und+dann+ab+mit+den+Freunden+nach+Hausen&#038;location=Hausen+3%2C+Mauerstetten%2C+Deutschland%2C+87665%2C+Bayern%2C+Deutschland&#038;trp=false&#038;sprop=https%3A%2F%2Fwww.deinbier-allgaeu.de%2Fterminkalender%2Fbiergarten%2F&#038;sprop=name:Dein+Bier&#038;ctz=Europe%2FBerlin";"intern"
"termine";"https://www.deinbier-allgaeu.de/terminkalender/biergarten/";"iCalendar";"webcal://www.deinbier-allgaeu.de/terminkalender/biergarten/ical/";"intern"
"termine";"https://www.deinbier-allgaeu.de/terminkalender/biergarten/";"ICS herunterladen";"https://www.deinbier-allgaeu.de/terminkalender/biergarten/ical/";"intern"
"termine";"https://www.deinbier-allgaeu.de/terminkalender/biergarten/";"Office 365";"https://outlook.office.com/calendar/0/deeplink/compose?allday=false&#038;body=Biergarten%2C+so+wie+er+fr%C3%BCher+war.+Wir+stellen+die+Getr%C3%A4nke+Ihr+bringt+Euer+Essen+selber+mit%21Ein+Grill+wird+von+uns+gestellt.Wir+freuen+uns+auf+Euer+kommen%21+Packt+die+Picknicksachen+ein+und+dann+ab+mit+den+Freunden+nach+Hausen&#038;location=Hausen+3%2C+Mauerstetten%2C+Deutschland%2C+87665%2C+Bayern%2C+Deutschland&#038;path=/calendar/action/compose&#038;rru=addevent&#038;startdt=2023-07-29T16%3A00%3A00%2B02%3A00&#038;enddt=2023-07-29T22%3A00%3A00%2B02%3A00&#038;subject=Biergarten";"extern"
"termine";"https://www.deinbier-allgaeu.de/terminkalender/biergarten/";"Outlook Live";"https://outlook.live.com/calendar/0/deeplink/compose?allday=false&#038;body=Biergarten%2C+so+wie+er+fr%C3%BCher+war.+Wir+stellen+die+Getr%C3%A4nke+Ihr+bringt+Euer+Essen+selber+mit%21Ein+Grill+wird+von+uns+gestellt.Wir+freuen+uns+auf+Euer+kommen%21+Packt+die+Picknicksachen+ein+und+dann+ab+mit+den+Freunden+nach+Hausen&#038;location=Hausen+3%2C+Mauerstetten%2C+Deutschland%2C+87665%2C+Bayern%2C+Deutschland&#038;path=/calendar/action/compose&#038;rru=addevent&#038;startdt=2023-07-29T16%3A00%3A00%2B02%3A00&#038;enddt=2023-07-29T22%3A00%3A00%2B02%3A00&#038;subject=Biergarten";"extern"
"termine";"https://www.deinbier-allgaeu.de/terminkalender/brauseminar-2/";"Brauseminar";"https://www.deinbier-allgaeu.de/events/categories/brauseminar/";"intern"
"termine";"https://www.deinbier-allgaeu.de/terminkalender/brauseminar-2/";"Brauseminar";"https://www.deinbier-allgaeu.de/events/tags/brauseminar/";"intern"
"termine";"https://www.deinbier-allgaeu.de/terminkalender/brauseminar-2/";"DEIN BIER";"https://www.deinbier-allgaeu.de/locations/dein-bier/";"intern"
"termine";"https://www.deinbier-allgaeu.de/terminkalender/brauseminar-2/";"Google Kalender";"https://www.google.com/calendar/event?action=TEMPLATE&#038;text=Brauseminar&#038;dates=20220412T080000/20220412T150000&#038;details=in+Hausen&#038;location=Hausen+3%2C+Mauerstetten%2C+Deutschland%2C+87665%2C+Bayern%2C+Deutschland&#038;trp=false&#038;sprop=https%3A%2F%2Fwww.deinbier-allgaeu.de%2Fterminkalender%2Fbrauseminar-2%2F&#038;sprop=name:Dein+Bier&#038;ctz=Europe%2FBerlin";"intern"
"termine";"https://www.deinbier-allgaeu.de/terminkalender/brauseminar-2/";"iCalendar";"webcal://www.deinbier-allgaeu.de/terminkalender/brauseminar-2/ical/";"intern"
"termine";"https://www.deinbier-allgaeu.de/terminkalender/brauseminar-2/";"ICS herunterladen";"https://www.deinbier-allgaeu.de/terminkalender/brauseminar-2/ical/";"intern"
"termine";"https://www.deinbier-allgaeu.de/terminkalender/brauseminar-2/";"Office 365";"https://outlook.office.com/calendar/0/deeplink/compose?allday=false&#038;body=in+Hausen&#038;location=Hausen+3%2C+Mauerstetten%2C+Deutschland%2C+87665%2C+Bayern%2C+Deutschland&#038;path=/calendar/action/compose&#038;rru=addevent&#038;startdt=2022-04-12T08%3A00%3A00%2B02%3A00&#038;enddt=2022-04-12T15%3A00%3A00%2B02%3A00&#038;subject=Brauseminar";"extern"
"termine";"https://www.deinbier-allgaeu.de/terminkalender/brauseminar-2/";"Outlook Live";"https://outlook.live.com/calendar/0/deeplink/compose?allday=false&#038;body=in+Hausen&#038;location=Hausen+3%2C+Mauerstetten%2C+Deutschland%2C+87665%2C+Bayern%2C+Deutschland&#038;path=/calendar/action/compose&#038;rru=addevent&#038;startdt=2022-04-12T08%3A00%3A00%2B02%3A00&#038;enddt=2022-04-12T15%3A00%3A00%2B02%3A00&#038;subject=Brauseminar";"extern"
"termine";"https://www.deinbier-allgaeu.de/terminkalender/brauseminar/";"Brauseminar";"https://www.deinbier-allgaeu.de/events/categories/brauseminar/";"intern"
"termine";"https://www.deinbier-allgaeu.de/terminkalender/brauseminar/";"Brauseminar";"https://www.deinbier-allgaeu.de/events/tags/brauseminar/";"intern"
"termine";"https://www.deinbier-allgaeu.de/terminkalender/brauseminar/";"DEIN BIER";"https://www.deinbier-allgaeu.de/locations/dein-bier/";"intern"
"termine";"https://www.deinbier-allgaeu.de/terminkalender/brauseminar/";"Google Kalender";"https://www.google.com/calendar/event?action=TEMPLATE&#038;text=Brauseminar&#038;dates=20220319T130000/20220319T200000&#038;details=1.+Brauseminar+nach+Corona+%28Maximale+Teilnehmerzahl+15%29&#038;location=Hausen+3%2C+Mauerstetten%2C+Deutschland%2C+87665%2C+Bayern%2C+Deutschland&#038;trp=false&#038;sprop=https%3A%2F%2Fwww.deinbier-allgaeu.de%2Fterminkalender%2Fbrauseminar%2F&#038;sprop=name:Dein+Bier&#038;ctz=Europe%2FBerlin";"intern"
"termine";"https://www.deinbier-allgaeu.de/terminkalender/brauseminar/";"iCalendar";"webcal://www.deinbier-allgaeu.de/terminkalender/brauseminar/ical/";"intern"
"termine";"https://www.deinbier-allgaeu.de/terminkalender/brauseminar/";"ICS herunterladen";"https://www.deinbier-allgaeu.de/terminkalender/brauseminar/ical/";"intern"
"termine";"https://www.deinbier-allgaeu.de/terminkalender/brauseminar/";"Office 365";"https://outlook.office.com/calendar/0/deeplink/compose?allday=false&#038;body=1.+Brauseminar+nach+Corona+%28Maximale+Teilnehmerzahl+15%29&#038;location=Hausen+3%2C+Mauerstetten%2C+Deutschland%2C+87665%2C+Bayern%2C+Deutschland&#038;path=/calendar/action/compose&#038;rru=addevent&#038;startdt=2022-03-19T13%3A00%3A00%2B01%3A00&#038;enddt=2022-03-19T20%3A00%3A00%2B01%3A00&#038;subject=Brauseminar";"extern"
"termine";"https://www.deinbier-allgaeu.de/terminkalender/brauseminar/";"Outlook Live";"https://outlook.live.com/calendar/0/deeplink/compose?allday=false&#038;body=1.+Brauseminar+nach+Corona+%28Maximale+Teilnehmerzahl+15%29&#038;location=Hausen+3%2C+Mauerstetten%2C+Deutschland%2C+87665%2C+Bayern%2C+Deutschland&#038;path=/calendar/action/compose&#038;rru=addevent&#038;startdt=2022-03-19T13%3A00%3A00%2B01%3A00&#038;enddt=2022-03-19T20%3A00%3A00%2B01%3A00&#038;subject=Brauseminar";"extern"
"termine";"https://www.deinbier-allgaeu.de/terminkalender/maibaumaufstellen-mauerstetten/";"Brauseminar";"https://www.deinbier-allgaeu.de/events/categories/brauseminar/";"intern"
"termine";"https://www.deinbier-allgaeu.de/terminkalender/maibaumaufstellen-mauerstetten/";"Dorfplatz Mauerstetten";"https://www.deinbier-allgaeu.de/locations/dorfplatz-mauerstetten/";"intern"
"termine";"https://www.deinbier-allgaeu.de/terminkalender/maibaumaufstellen-mauerstetten/";"Google Kalender";"https://www.google.com/calendar/event?action=TEMPLATE&#038;text=Maibaumaufstellen+Mauerstetten&#038;dates=20230501/20230502&#038;details=Dieser+Jahr+wird+in+Mauerstetten+wieder+ein+Maibaum+aufgestellt%21%21Wir+danken+dem+Maibaumverein%2C+da%C3%9F+wir+die+Veranstaltung+wieder+mit+unseren+Getr%C3%A4nken+beliefern+d%C3%BCrfen.&#038;location=Kirchplatz%2C+Mauerstetten%2C+Bayern%2C+87665%2C+Deutschland&#038;trp=false&#038;sprop=https%3A%2F%2Fwww.deinbier-allgaeu.de%2Fterminkalender%2Fmaibaumaufstellen-mauerstetten%2F&#038;sprop=name:Dein+Bier&#038;ctz=Europe%2FBerlin";"intern"
"termine";"https://www.deinbier-allgaeu.de/terminkalender/maibaumaufstellen-mauerstetten/";"iCalendar";"webcal://www.deinbier-allgaeu.de/terminkalender/maibaumaufstellen-mauerstetten/ical/";"intern"
"termine";"https://www.deinbier-allgaeu.de/terminkalender/maibaumaufstellen-mauerstetten/";"ICS herunterladen";"https://www.deinbier-allgaeu.de/terminkalender/maibaumaufstellen-mauerstetten/ical/";"intern"
"termine";"https://www.deinbier-allgaeu.de/terminkalender/maibaumaufstellen-mauerstetten/";"Office 365";"https://outlook.office.com/calendar/0/deeplink/compose?allday=true&#038;body=Dieser+Jahr+wird+in+Mauerstetten+wieder+ein+Maibaum+aufgestellt%21%21Wir+danken+dem+Maibaumverein%2C+da%C3%9F+wir+die+Veranstaltung+wieder+mit+unseren+Getr%C3%A4nken+beliefern+d%C3%BCrfen.&#038;location=Kirchplatz%2C+Mauerstetten%2C+Bayern%2C+87665%2C+Deutschland&#038;path=/calendar/action/compose&#038;rru=addevent&#038;startdt=2023-05-01T00%3A00%3A00%2B02%3A00&#038;enddt=2023-04-30T23%3A59%3A59%2B02%3A00&#038;subject=Maibaumaufstellen+Mauerstetten";"extern"
"termine";"https://www.deinbier-allgaeu.de/terminkalender/maibaumaufstellen-mauerstetten/";"Outlook Live";"https://outlook.live.com/calendar/0/deeplink/compose?allday=true&#038;body=Dieser+Jahr+wird+in+Mauerstetten+wieder+ein+Maibaum+aufgestellt%21%21Wir+danken+dem+Maibaumverein%2C+da%C3%9F+wir+die+Veranstaltung+wieder+mit+unseren+Getr%C3%A4nken+beliefern+d%C3%BCrfen.&#038;location=Kirchplatz%2C+Mauerstetten%2C+Bayern%2C+87665%2C+Deutschland&#038;path=/calendar/action/compose&#038;rru=addevent&#038;startdt=2023-05-01T00%3A00%3A00%2B02%3A00&#038;enddt=2023-04-30T23%3A59%3A59%2B02%3A00&#038;subject=Maibaumaufstellen+Mauerstetten";"extern"
"termine";"https://www.deinbier-allgaeu.de/terminkalender/oeffentliches-brauseminar-10/";"Brauseminar";"https://www.deinbier-allgaeu.de/events/categories/brauseminar/";"intern"
"termine";"https://www.deinbier-allgaeu.de/terminkalender/oeffentliches-brauseminar-10/";"DEIN BIER";"https://www.deinbier-allgaeu.de/locations/dein-bier/";"intern"
"termine";"https://www.deinbier-allgaeu.de/terminkalender/oeffentliches-brauseminar-10/";"Google Kalender";"https://www.google.com/calendar/event?action=TEMPLATE&#038;text=%C3%96ffentliches+Brauseminar&#038;dates=20240406T110000/20240406T170000&#038;details=Auf+nach+Hausen+wo+es+hei%C3%9Ft%3A+Brau+Dein+Bier.Ein+Tag+mit+Spannung%2C+Spa%C3%9F+und+guter+Laune.Erfahr+alles+%C3%BCber+das+Thema+Bier+und+la%C3%9Ft+Euch+bei+Getr%C3%A4nken+und+z%C3%BCnftiger+Brotzeit+verw%C3%B6hnen.Wir+freuen+uns+auf+Euch+Euer+DEIN+BIER+Team&#038;location=Hausen+3%2C+Mauerstetten%2C+Deutschland%2C+87665%2C+Bayern%2C+Deutschland&#038;trp=false&#038;sprop=https%3A%2F%2Fwww.deinbier-allgaeu.de%2Fterminkalender%2Foeffentliches-brauseminar-10%2F&#038;sprop=name:Dein+Bier&#038;ctz=Europe%2FBerlin";"intern"
"termine";"https://www.deinbier-allgaeu.de/terminkalender/oeffentliches-brauseminar-10/";"iCalendar";"webcal://www.deinbier-allgaeu.de/terminkalender/oeffentliches-brauseminar-10/ical/";"intern"
"termine";"https://www.deinbier-allgaeu.de/terminkalender/oeffentliches-brauseminar-10/";"ICS herunterladen";"https://www.deinbier-allgaeu.de/terminkalender/oeffentliches-brauseminar-10/ical/";"intern"
"termine";"https://www.deinbier-allgaeu.de/terminkalender/oeffentliches-brauseminar-10/";"Office 365";"https://outlook.office.com/calendar/0/deeplink/compose?allday=false&#038;body=Auf+nach+Hausen+wo+es+hei%C3%9Ft%3A+Brau+Dein+Bier.Ein+Tag+mit+Spannung%2C+Spa%C3%9F+und+guter+Laune.Erfahr+alles+%C3%BCber+das+Thema+Bier+und+la%C3%9Ft+Euch+bei+Getr%C3%A4nken+und+z%C3%BCnftiger+Brotzeit+verw%C3%B6hnen.Wir+freuen+uns+auf+Euch+Euer+DEIN+BIER+Team&#038;location=Hausen+3%2C+Mauerstetten%2C+Deutschland%2C+87665%2C+Bayern%2C+Deutschland&#038;path=/calendar/action/compose&#038;rru=addevent&#038;startdt=2024-04-06T11%3A00%3A00%2B02%3A00&#038;enddt=2024-04-06T17%3A00%3A00%2B02%3A00&#038;subject=%C3%96ffentliches+Brauseminar";"extern"
"termine";"https://www.deinbier-allgaeu.de/terminkalender/oeffentliches-brauseminar-10/";"Outlook Live";"https://outlook.live.com/calendar/0/deeplink/compose?allday=false&#038;body=Auf+nach+Hausen+wo+es+hei%C3%9Ft%3A+Brau+Dein+Bier.Ein+Tag+mit+Spannung%2C+Spa%C3%9F+und+guter+Laune.Erfahr+alles+%C3%BCber+das+Thema+Bier+und+la%C3%9Ft+Euch+bei+Getr%C3%A4nken+und+z%C3%BCnftiger+Brotzeit+verw%C3%B6hnen.Wir+freuen+uns+auf+Euch+Euer+DEIN+BIER+Team&#038;location=Hausen+3%2C+Mauerstetten%2C+Deutschland%2C+87665%2C+Bayern%2C+Deutschland&#038;path=/calendar/action/compose&#038;rru=addevent&#038;startdt=2024-04-06T11%3A00%3A00%2B02%3A00&#038;enddt=2024-04-06T17%3A00%3A00%2B02%3A00&#038;subject=%C3%96ffentliches+Brauseminar";"extern"
"termine";"https://www.deinbier-allgaeu.de/terminkalender/oeffentliches-brauseminar-11/";"Brauseminar";"https://www.deinbier-allgaeu.de/events/categories/brauseminar/";"intern"
"termine";"https://www.deinbier-allgaeu.de/terminkalender/oeffentliches-brauseminar-11/";"DEIN BIER";"https://www.deinbier-allgaeu.de/locations/dein-bier/";"intern"
"termine";"https://www.deinbier-allgaeu.de/terminkalender/oeffentliches-brauseminar-11/";"Google Kalender";"https://www.google.com/calendar/event?action=TEMPLATE&#038;text=%C3%96ffentliches+Brauseminar&#038;dates=20240509T110000/20240509T110000&#038;details=Brauseminar+am+Vatertag%2C+was+gibt+es+besseres.Kommt+vorbei+genie%C3%9Ft+gutes+Bier+und+eine+z%C3%BCnftige+Brotzeit.+Nicht+zu+vergessen+gibt+es+alle+Informationen+%C3%BCber+das+Thema+Bier.Schnappt+Euch+Eure+Freunde+und+kommt+zu+uns+nach+Hausen.+Parkpl%C3%A4tze+f%C3%BCr+Eure+Leiterw%C3%A4gen+sind+vorhanden.Euer+Dein+Bier+Team&#038;location=Hausen+3%2C+Mauerstetten%2C+Deutschland%2C+87665%2C+Bayern%2C+Deutschland&#038;trp=false&#038;sprop=https%3A%2F%2Fwww.deinbier-allgaeu.de%2Fterminkalender%2Foeffentliches-brauseminar-11%2F&#038;sprop=name:Dein+Bier&#038;ctz=Europe%2FBerlin";"intern"
"termine";"https://www.deinbier-allgaeu.de/terminkalender/oeffentliches-brauseminar-11/";"iCalendar";"webcal://www.deinbier-allgaeu.de/terminkalender/oeffentliches-brauseminar-11/ical/";"intern"
"termine";"https://www.deinbier-allgaeu.de/terminkalender/oeffentliches-brauseminar-11/";"ICS herunterladen";"https://www.deinbier-allgaeu.de/terminkalender/oeffentliches-brauseminar-11/ical/";"intern"
"termine";"https://www.deinbier-allgaeu.de/terminkalender/oeffentliches-brauseminar-11/";"Office 365";"https://outlook.office.com/calendar/0/deeplink/compose?allday=false&#038;body=Brauseminar+am+Vatertag%2C+was+gibt+es+besseres.Kommt+vorbei+genie%C3%9Ft+gutes+Bier+und+eine+z%C3%BCnftige+Brotzeit.+Nicht+zu+vergessen+gibt+es+alle+Informationen+%C3%BCber+das+Thema+Bier.Schnappt+Euch+Eure+Freunde+und+kommt+zu+uns+nach+Hausen.+Parkpl%C3%A4tze+f%C3%BCr+Eure+Leiterw%C3%A4gen+sind+vorhanden.Euer+Dein+Bier+Team&#038;location=Hausen+3%2C+Mauerstetten%2C+Deutschland%2C+87665%2C+Bayern%2C+Deutschland&#038;path=/calendar/action/compose&#038;rru=addevent&#038;startdt=2024-05-09T11%3A00%3A00%2B02%3A00&#038;enddt=2024-05-09T11%3A00%3A00%2B02%3A00&#038;subject=%C3%96ffentliches+Brauseminar";"extern"
